policy,bot,symbol,timeframe,month,opened_at,closed_at,direction,entry,stop_loss,final_rr,exit_price,result,r_multiple,setup_score,atr,atr_percentile,session_metric,stop_mode,rr_mode,entry_model,opened_at_dt,closed_at_dt,day,tf_rank,rank_score,source,balance_before,risk_amount,pnl,balance_after
fixed_current,LTA,GBPJPY,M15,2026-03,2026-03-19 00:30:00,2026-03-19 00:45:00,SELL,211.985,212.10349,6.0,212.10349,loss,-1.0,94.0,0.109929,0.3333,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-19 00:30:00+00:00,2026-03-19 00:45:00+00:00,2026-03-19,3.0,"(94.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5337.62,266.88,-266.88,5070.74
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-19 01:00:00,2026-03-19 02:00:00,SELL,0.70392,0.70476,6.0,0.70476,loss,-1.0,91.0,0.000708,0.5833,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-19 01:00:00+00:00,2026-03-19 02:00:00+00:00,2026-03-19,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5070.74,253.54,-253.54,4817.21
fixed_current,LTA,USDCAD,M15,2026-03,2026-03-19 01:45:00,2026-03-19 09:15:00,BUY,1.37207,1.37133,6.0,1.37355,trail_stop,1.5,90.0,0.000398,0.25,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-03-19 01:45:00+00:00,2026-03-19 09:15:00+00:00,2026-03-19,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4817.21,240.86,361.29,5178.5
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-19 23:15:00,2026-03-20 01:00:00,SELL,1.34245,1.34305,3.0,1.34245,trail_stop,0.5,100.0,0.0007,0.5,0.8571,structure,static,ORB 15m breakout,2026-03-19 23:15:00+00:00,2026-03-20 01:00:00+00:00,2026-03-19,3.0,"(100.0, 3.0, 3.0, -0.14290000000000003)",dynamic_exit_fixed_current,5178.5,258.92,129.46,5307.96
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-19 23:15:00,2026-03-20 00:00:00,SELL,0.58663,0.58704,3.0,0.58704,loss,-1.0,100.0,0.00041,0.5,1.0268,structure,static,ORB 15m breakout,2026-03-19 23:15:00+00:00,2026-03-20 00:00:00+00:00,2026-03-19,3.0,"(100.0, 3.0, 3.0, -0.026799999999999935)",dynamic_exit_fixed_current,5307.96,265.4,-265.4,5042.56
fixed_current,ORB,USDCHF,M15,2026-03,2026-03-19 23:15:00,2026-03-20 00:15:00,BUY,0.78881,0.78838,3.0,0.78838,loss,-1.0,100.0,0.00043,0.5,1.1599,structure,static,ORB 15m breakout,2026-03-19 23:15:00+00:00,2026-03-20 00:15:00+00:00,2026-03-19,3.0,"(100.0, 3.0, 3.0, -0.15989999999999993)",dynamic_exit_fixed_current,5042.56,252.13,-252.13,4790.43
fixed_current,LTA,USDCAD,M30,2026-03,2026-03-20 00:00:00,2026-03-20 01:00:00,BUY,1.37399,1.37304,6.0,1.37304,loss,-1.0,98.0,0.000965,0.5417,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-20 00:00:00+00:00,2026-03-20 01:00:00+00:00,2026-03-20,4.0,"(98.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,4790.43,239.52,-239.52,4550.91
fixed_current,LTA,USDCAD,M15,2026-03,2026-03-20 01:00:00,2026-03-20 10:00:00,SELL,1.37323,1.37426,6.0,1.3722,trail_stop,1.0,90.0,0.000416,0.2083,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-03-20 01:00:00+00:00,2026-03-20 10:00:00+00:00,2026-03-20,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4550.91,227.55,227.55,4778.46
fixed_current,ORB,AUDUSD,M15,2026-03,2026-03-22 23:15:00,2026-03-23 00:00:00,BUY,0.7012,0.70057,6.0,0.70057,loss,-1.0,100.0,0.000818,0.4375,0.7703,structure,static,ORB 15m breakout,2026-03-22 23:15:00+00:00,2026-03-23 00:00:00+00:00,2026-03-22,3.0,"(100.0, 6.0, 3.0, -0.22970000000000002)",dynamic_exit_fixed_current,4778.46,238.92,-238.92,4539.53
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-22 23:15:00,2026-03-23 00:30:00,BUY,1.3332,1.33215,3.0,1.33215,loss,-1.0,100.0,0.001424,0.5729,0.7376,structure,static,ORB 15m breakout,2026-03-22 23:15:00+00:00,2026-03-23 00:30:00+00:00,2026-03-22,3.0,"(100.0, 3.0, 3.0, -0.26239999999999997)",dynamic_exit_fixed_current,4539.53,226.98,-226.98,4312.56
fixed_current,ORB,USDCAD,M15,2026-03,2026-03-22 23:15:00,2026-03-22 23:45:00,SELL,1.37212,1.37261,6.0,1.37114,trail_stop,1.5,100.0,0.000778,0.5417,0.6299,structure,static,ORB 15m breakout,2026-03-22 23:15:00+00:00,2026-03-22 23:45:00+00:00,2026-03-22,3.0,"(100.0, 6.0, 3.0, -0.3701)",dynamic_exit_fixed_current,4312.56,215.63,323.44,4636.0
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-23 00:15:00,2026-03-23 01:00:00,SELL,0.70066,0.70162,6.0,0.70066,trail_stop,0.5,99.0,0.000836,0.5521,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-23 00:15:00+00:00,2026-03-23 01:00:00+00:00,2026-03-23,3.0,"(99.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4636.0,231.8,115.9,4751.9
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-23 04:45:00,2026-03-23 07:45:00,SELL,0.69791,0.69874,6.0,0.69625,trail_stop,1.5,100.0,0.000713,0.2083,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-23 04:45:00+00:00,2026-03-23 07:45:00+00:00,2026-03-23,3.0,"(100.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4751.9,237.59,356.39,5108.29
fixed_current,LTA,GBPJPY,M15,2026-03,2026-03-23 05:00:00,2026-03-23 05:45:00,BUY,212.397,212.22317,6.0,212.22317,loss,-1.0,90.0,0.132214,0.25,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-23 05:00:00+00:00,2026-03-23 05:45:00+00:00,2026-03-23,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5108.29,255.41,-255.41,4852.88
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-23 23:15:00,2026-03-24 00:00:00,SELL,0.58588,0.58635,3.0,0.58447,win,2.0,100.0,0.00052,0.1146,0.9038,structure,static,ORB 15m breakout,2026-03-23 23:15:00+00:00,2026-03-24 00:00:00+00:00,2026-03-23,3.0,"(100.0, 3.0, 3.0, -0.09619999999999995)",dynamic_exit_fixed_current,4852.88,242.64,485.29,5338.16
fixed_current,ORB,USDCHF,M15,2026-03,2026-03-23 23:15:00,2026-03-23 23:30:00,SELL,0.78616,0.7864,3.0,0.7864,loss,-1.0,100.0,0.000281,0.5,0.855,structure,static,ORB 15m breakout,2026-03-23 23:15:00+00:00,2026-03-23 23:30:00+00:00,2026-03-23,3.0,"(100.0, 3.0, 3.0, -0.14500000000000002)",dynamic_exit_fixed_current,5338.16,266.91,-266.91,5071.26
fixed_current,ORB,AUDUSD,M15,2026-03,2026-03-23 23:30:00,2026-03-24 00:30:00,SELL,0.70114,0.70179,6.0,0.69724,win,3.5,100.0,0.00065,0.5,1.3208,structure,static,ORB 15m breakout,2026-03-23 23:30:00+00:00,2026-03-24 00:30:00+00:00,2026-03-23,3.0,"(100.0, 6.0, 3.0, -0.3208)",dynamic_exit_fixed_current,5071.26,253.56,887.47,5958.73
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-24 04:45:00,2026-03-24 05:00:00,BUY,0.69658,0.69582,6.0,0.69582,loss,-1.0,96.0,0.000809,0.2917,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-03-24 04:45:00+00:00,2026-03-24 05:00:00+00:00,2026-03-24,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5958.73,297.94,-297.94,5660.79
fixed_current,LTA,AUDUSD,M30,2026-03,2026-03-24 06:00:00,2026-03-24 08:00:00,BUY,0.69759,0.69529,6.0,0.69759,trail_stop,0.5,90.0,0.001354,0.5833,,structure,static,Entry Model 3 - Confirmation of Internal Structure,2026-03-24 06:00:00+00:00,2026-03-24 08:00:00+00:00,2026-03-24,4.0,"(90.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,5660.79,283.04,141.52,5802.31
fixed_current,LTA,GBPJPY,M30,2026-03,2026-03-24 06:00:00,2026-03-24 08:00:00,BUY,212.675,212.43353,6.0,212.675,trail_stop,0.5,94.0,0.1765,0.2812,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-24 06:00:00+00:00,2026-03-24 08:00:00+00:00,2026-03-24,4.0,"(94.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,5802.31,290.12,145.06,5947.37
fixed_current,ORB,AUDUSD,M15,2026-03,2026-03-24 23:15:00,2026-03-25 00:30:00,BUY,0.69985,0.699,6.0,0.699,loss,-1.0,100.0,0.001,0.4167,0.85,structure,static,ORB 15m breakout,2026-03-24 23:15:00+00:00,2026-03-25 00:30:00+00:00,2026-03-24,3.0,"(100.0, 6.0, 3.0, -0.15000000000000002)",dynamic_exit_fixed_current,5947.37,297.37,-297.37,5650.0
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-24 23:15:00,2026-03-25 00:00:00,BUY,1.34192,1.34117,3.0,1.34117,loss,-1.0,100.0,0.001098,0.3646,0.6831,structure,static,ORB 15m breakout,2026-03-24 23:15:00+00:00,2026-03-25 00:00:00+00:00,2026-03-24,3.0,"(100.0, 3.0, 3.0, -0.31689999999999996)",dynamic_exit_fixed_current,5650.0,282.5,-282.5,5367.5
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-24 23:15:00,2026-03-25 00:15:00,BUY,0.58388,0.58328,3.0,0.58328,loss,-1.0,100.0,0.000673,0.3333,0.8917,structure,static,ORB 15m breakout,2026-03-24 23:15:00+00:00,2026-03-25 00:15:00+00:00,2026-03-24,3.0,"(100.0, 3.0, 3.0, -0.10829999999999995)",dynamic_exit_fixed_current,5367.5,268.37,-268.37,5099.12
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-25 01:00:00,2026-03-25 08:00:00,SELL,0.69905,0.70046,6.0,0.69764,trail_stop,1.0,91.0,0.000766,0.1146,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-25 01:00:00+00:00,2026-03-25 08:00:00+00:00,2026-03-25,3.0,"(91.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5099.12,254.96,254.96,5354.08
fixed_current,LTA,USDCAD,M15,2026-03,2026-03-25 04:00:00,2026-03-25 07:00:00,BUY,1.37718,1.37667,6.0,1.37718,trail_stop,0.5,96.0,0.000456,0.1458,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-25 04:00:00+00:00,2026-03-25 07:00:00+00:00,2026-03-25,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5354.08,267.7,133.85,5487.93
fixed_current,LTA,GBPJPY,M15,2026-03,2026-03-25 04:15:00,2026-03-25 05:15:00,BUY,212.876,212.71385,6.0,212.71385,loss,-1.0,96.0,0.101,0.5,,structure,static,Entry Model 1 - Double Wick Confirmation + Entry Model 3 - Confirmation of Internal Structure,2026-03-25 04:15:00+00:00,2026-03-25 05:15:00+00:00,2026-03-25,3.0,"(96.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5487.93,274.4,-274.4,5213.54
fixed_current,ORB,AUDUSD,M15,2026-03,2026-03-25 23:15:00,2026-03-26 00:15:00,SELL,0.69411,0.6947,6.0,0.6947,loss,-1.0,100.0,0.00059,0.0417,1.852,structure,static,ORB 15m breakout,2026-03-25 23:15:00+00:00,2026-03-26 00:15:00+00:00,2026-03-25,3.0,"(100.0, 6.0, 3.0, -0.8520000000000001)",dynamic_exit_fixed_current,5213.54,260.68,-260.68,4952.86
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-25 23:15:00,2026-03-25 23:30:00,SELL,1.33605,1.33629,3.0,1.33629,loss,-1.0,100.0,0.000395,0.5,0.6076,structure,static,ORB 15m breakout,2026-03-25 23:15:00+00:00,2026-03-25 23:30:00+00:00,2026-03-25,3.0,"(100.0, 3.0, 3.0, -0.39239999999999997)",dynamic_exit_fixed_current,4952.86,247.64,-247.64,4705.22
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-25 23:15:00,2026-03-25 23:45:00,SELL,0.5803,0.5805,3.0,0.5805,loss,-1.0,100.0,0.000261,0.0104,0.765,structure,static,ORB 15m breakout,2026-03-25 23:15:00+00:00,2026-03-25 23:45:00+00:00,2026-03-25,3.0,"(100.0, 3.0, 3.0, -0.235)",dynamic_exit_fixed_current,4705.22,235.26,-235.26,4469.96
fixed_current,LTA,GBPJPY,M15,2026-03,2026-03-26 01:15:00,2026-03-26 01:30:00,SELL,213.019,213.10095,6.0,213.10095,loss,-1.0,90.0,0.079643,0.0312,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-26 01:15:00+00:00,2026-03-26 01:30:00+00:00,2026-03-26,3.0,"(90.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4469.96,223.5,-223.5,4246.46
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-26 03:15:00,2026-03-26 09:30:00,BUY,0.69461,0.6931,6.0,0.6931,loss,-1.0,94.0,0.00054,0.3646,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-26 03:15:00+00:00,2026-03-26 09:30:00+00:00,2026-03-26,3.0,"(94.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4246.46,212.32,-212.32,4034.13
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-26 23:15:00,2026-03-26 23:30:00,BUY,0.57635,0.57614,3.0,0.57614,loss,-1.0,95.0,0.000631,0.75,0.3326,structure,static,ORB 15m breakout,2026-03-26 23:15:00+00:00,2026-03-26 23:30:00+00:00,2026-03-26,3.0,"(95.0, 3.0, 3.0, -0.6674)",dynamic_exit_fixed_current,4034.13,201.71,-201.71,3832.43
fixed_current,ORB,USDCAD,M15,2026-03,2026-03-26 23:15:00,2026-03-26 23:45:00,SELL,1.38501,1.38516,6.0,1.38471,trail_stop,1.5,95.0,0.0006,0.5312,0.25,structure,static,ORB 15m breakout,2026-03-26 23:15:00+00:00,2026-03-26 23:45:00+00:00,2026-03-26,3.0,"(95.0, 6.0, 3.0, -0.75)",dynamic_exit_fixed_current,3832.43,191.62,287.43,4119.86
fixed_current,ORB,AUDUSD,M15,2026-03,2026-03-26 23:15:00,2026-03-26 23:30:00,BUY,0.68935,0.68899,6.0,0.68899,loss,-1.0,95.0,0.00083,0.7188,0.4337,structure,static,ORB 15m breakout,2026-03-26 23:15:00+00:00,2026-03-26 23:30:00+00:00,2026-03-26,3.0,"(95.0, 6.0, 3.0, -0.5663)",dynamic_exit_fixed_current,4119.86,205.99,-205.99,3913.87
fixed_current,LTA,GBPJPY,M15,2026-03,2026-03-26 23:45:00,2026-03-27 00:00:00,BUY,212.98,212.8744,6.0,212.8744,loss,-1.0,92.0,0.090643,0.2917,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-26 23:45:00+00:00,2026-03-27 00:00:00+00:00,2026-03-26,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,3913.87,195.69,-195.69,3718.17
fixed_current,LTA,GBPJPY,M30,2026-03,2026-03-27 00:00:00,2026-03-27 01:00:00,SELL,212.826,213.01045,6.0,212.826,trail_stop,0.5,96.0,0.149643,0.3333,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-27 00:00:00+00:00,2026-03-27 01:00:00+00:00,2026-03-27,4.0,"(96.0, 6.0, 4.0, 0)",dynamic_exit_fixed_current,3718.17,185.91,92.95,3811.13
fixed_current,LTA,USDCAD,M15,2026-03,2026-03-27 00:15:00,2026-03-30 00:30:00,BUY,1.38592,1.38441,6.0,1.38894,timeout,1.5,94.0,0.000346,0.2292,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-03-27 00:15:00+00:00,2026-03-30 00:30:00+00:00,2026-03-27,3.0,"(94.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,3811.13,190.56,285.83,4096.96
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-29 23:15:00,2026-03-29 23:30:00,BUY,1.32431,1.32375,3.0,1.32375,loss,-1.0,100.0,0.000886,0.6042,0.6317,structure,static,ORB 15m breakout,2026-03-29 23:15:00+00:00,2026-03-29 23:30:00+00:00,2026-03-29,3.0,"(100.0, 3.0, 3.0, -0.36829999999999996)",dynamic_exit_fixed_current,4096.96,204.85,-204.85,3892.11
fixed_current,ORB,USDCAD,M15,2026-03,2026-03-29 23:15:00,2026-03-29 23:30:00,SELL,1.38962,1.39,6.0,1.39,loss,-1.0,100.0,0.000676,0.7188,0.5624,structure,static,ORB 15m breakout,2026-03-29 23:15:00+00:00,2026-03-29 23:30:00+00:00,2026-03-29,3.0,"(100.0, 6.0, 3.0, -0.4376)",dynamic_exit_fixed_current,3892.11,194.61,-194.61,3697.51
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-29 23:30:00,2026-03-30 00:15:00,SELL,0.5728,0.57328,3.0,0.57328,loss,-1.0,100.0,0.000499,0.6042,0.9614,structure,static,ORB 15m breakout,2026-03-29 23:30:00+00:00,2026-03-30 00:15:00+00:00,2026-03-29,3.0,"(100.0, 3.0, 3.0, -0.03859999999999997)",dynamic_exit_fixed_current,3697.51,184.88,-184.88,3512.63
fixed_current,ORB,USDCAD,M15,2026-03,2026-03-30 23:15:00,2026-03-30 23:30:00,BUY,1.39289,1.39274,6.0,1.39274,loss,-1.0,95.0,0.000336,0.0208,0.4459,structure,static,ORB 15m breakout,2026-03-30 23:15:00+00:00,2026-03-30 23:30:00+00:00,2026-03-30,3.0,"(95.0, 6.0, 3.0, -0.5541)",dynamic_exit_fixed_current,3512.63,175.63,-175.63,3337.0
fixed_current,ORB,USDCHF,M15,2026-03,2026-03-30 23:30:00,2026-03-31 00:00:00,SELL,0.79973,0.80004,3.0,0.80004,loss,-1.0,100.0,0.00031,0.5,1.3478,structure,static,ORB 15m breakout,2026-03-30 23:30:00+00:00,2026-03-31 00:00:00+00:00,2026-03-30,3.0,"(100.0, 3.0, 3.0, -0.3478000000000001)",dynamic_exit_fixed_current,3337.0,166.85,-166.85,3170.15
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-30 23:30:00,2026-03-31 00:30:00,SELL,1.31694,1.31788,3.0,1.31694,trail_stop,0.5,100.0,0.00094,0.0104,1.9496,structure,static,ORB 15m breakout,2026-03-30 23:30:00+00:00,2026-03-31 00:30:00+00:00,2026-03-30,3.0,"(100.0, 3.0, 3.0, -0.9496)",dynamic_exit_fixed_current,3170.15,158.51,79.25,3249.41
fixed_current,ORB,NZDUSD,M15,2026-03,2026-03-31 00:00:00,2026-03-31 00:30:00,SELL,0.57128,0.57176,3.0,0.57128,trail_stop,0.5,100.0,0.00048,0.1875,1.7187,structure,static,ORB 15m breakout,2026-03-31 00:00:00+00:00,2026-03-31 00:30:00+00:00,2026-03-31,3.0,"(100.0, 3.0, 3.0, -0.7186999999999999)",dynamic_exit_fixed_current,3249.41,162.47,81.24,3330.64
fixed_current,LTA,AUDUSD,M15,2026-03,2026-03-31 01:00:00,2026-03-31 01:15:00,SELL,0.68558,0.68648,6.0,0.68648,loss,-1.0,92.0,0.000684,0.6979,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-03-31 01:00:00+00:00,2026-03-31 01:15:00+00:00,2026-03-31,3.0,"(92.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,3330.64,166.53,-166.53,3164.11
fixed_current,ORB,AUDUSD,M15,2026-03,2026-03-31 23:15:00,2026-04-01 00:00:00,BUY,0.69052,0.69013,6.0,0.69169,trail_stop,2.0,100.0,0.00039,0.0104,1.05,structure,static,ORB 15m breakout,2026-03-31 23:15:00+00:00,2026-04-01 00:00:00+00:00,2026-03-31,3.0,"(100.0, 6.0, 3.0, -0.050000000000000044)",dynamic_exit_fixed_current,3164.11,158.21,316.41,3480.52
fixed_current,ORB,GBPUSD,M15,2026-03,2026-03-31 23:15:00,2026-03-31 23:45:00,BUY,1.32324,1.32287,3.0,1.32435,win,2.0,100.0,0.000566,0.0417,0.6532,structure,static,ORB 15m breakout,2026-03-31 23:15:00+00:00,2026-03-31 23:45:00+00:00,2026-03-31,3.0,"(100.0, 3.0, 3.0, -0.3468)",dynamic_exit_fixed_current,3480.52,174.03,348.05,3828.57
fixed_current,LTA,GBPJPY,M15,2026-04,2026-04-01 03:30:00,2026-04-01 06:30:00,BUY,210.036,209.84565,6.0,210.22635,trail_stop,1.0,95.0,0.129,0.4271,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-04-01 03:30:00+00:00,2026-04-01 06:30:00+00:00,2026-04-01,3.0,"(95.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,3828.57,191.43,191.43,4020.0
fixed_current,ORB,USDCAD,M15,2026-04,2026-04-01 23:15:00,2026-04-02 00:00:00,BUY,1.38743,1.38724,6.0,1.38743,trail_stop,0.5,100.0,0.000347,0.5,0.5473,structure,static,ORB 15m breakout,2026-04-01 23:15:00+00:00,2026-04-02 00:00:00+00:00,2026-04-01,3.0,"(100.0, 6.0, 3.0, -0.4527)",dynamic_exit_fixed_current,4020.0,201.0,100.5,4120.5
fixed_current,ORB,NZDUSD,M15,2026-04,2026-04-01 23:15:00,2026-04-01 23:30:00,SELL,0.57514,0.57532,3.0,0.57496,trail_stop,1.0,100.0,0.000283,0.0208,0.6364,structure,static,ORB 15m breakout,2026-04-01 23:15:00+00:00,2026-04-01 23:30:00+00:00,2026-04-01,3.0,"(100.0, 3.0, 3.0, -0.36360000000000003)",dynamic_exit_fixed_current,4120.5,206.02,206.02,4326.52
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-01 23:15:00,2026-04-02 00:00:00,SELL,1.33056,1.33102,3.0,1.33056,trail_stop,0.5,100.0,0.0006,0.0625,0.7667,structure,static,ORB 15m breakout,2026-04-01 23:15:00+00:00,2026-04-02 00:00:00+00:00,2026-04-01,3.0,"(100.0, 3.0, 3.0, -0.23329999999999995)",dynamic_exit_fixed_current,4326.52,216.33,108.16,4434.69
fixed_current,ORB,AUDUSD,M15,2026-04,2026-04-02 23:15:00,2026-04-03 00:15:00,BUY,0.69097,0.69081,6.0,0.69113,trail_stop,1.0,100.0,0.000311,0.5,0.5138,structure,static,ORB 15m breakout,2026-04-02 23:15:00+00:00,2026-04-03 00:15:00+00:00,2026-04-02,3.0,"(100.0, 6.0, 3.0, -0.48619999999999997)",dynamic_exit_fixed_current,4434.69,221.73,221.73,4656.42
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-02 23:15:00,2026-04-03 00:15:00,BUY,1.32228,1.32199,3.0,1.32257,trail_stop,1.0,100.0,0.000405,0.5,0.716,structure,static,ORB 15m breakout,2026-04-02 23:15:00+00:00,2026-04-03 00:15:00+00:00,2026-04-02,3.0,"(100.0, 3.0, 3.0, -0.28400000000000003)",dynamic_exit_fixed_current,4656.42,232.82,232.82,4889.24
fixed_current,ORB,USDCAD,M15,2026-04,2026-04-02 23:15:00,2026-04-03 00:15:00,SELL,1.39133,1.39155,6.0,1.39133,trail_stop,0.5,100.0,0.000313,0.0312,0.7032,structure,static,ORB 15m breakout,2026-04-02 23:15:00+00:00,2026-04-03 00:15:00+00:00,2026-04-02,3.0,"(100.0, 6.0, 3.0, -0.29679999999999995)",dynamic_exit_fixed_current,4889.24,244.46,122.23,5011.47
fixed_current,LTA,GBPJPY,M15,2026-04,2026-04-03 02:45:00,2026-04-03 04:00:00,BUY,211.079,210.96798,6.0,210.96798,loss,-1.0,93.0,0.100143,0.3125,,structure,static,Entry Model 1 - Double Wick Confirmation,2026-04-03 02:45:00+00:00,2026-04-03 04:00:00+00:00,2026-04-03,3.0,"(93.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,5011.47,250.57,-250.57,4760.9
fixed_current,LTA,USDCAD,M15,2026-04,2026-04-03 05:30:00,2026-04-03 08:00:00,SELL,1.39176,1.39214,6.0,1.39176,trail_stop,0.5,97.0,0.000142,0.0521,,structure,static,Entry Model 2 - Internal Swing Confirmation,2026-04-03 05:30:00+00:00,2026-04-03 08:00:00+00:00,2026-04-03,3.0,"(97.0, 6.0, 3.0, 0)",dynamic_exit_fixed_current,4760.9,238.05,119.02,4879.92
sniper_current,Sniper,BTCUSD,H4,2026-04,2026-04-05T20:00:00Z,2026-04-06T09:20:00Z,BUY,67351.06,66391.36,3.0,70230.17,win,2.0,,639.8,,,atr_1.5,tp3,Sniper EMA 9/21 H4 bias cross,2026-04-05 20:00:00+00:00,2026-04-06 09:20:00+00:00,2026-04-05,,,sniper_backtest_current_config,4879.92,244.0,487.99,5367.92
fixed_current,ORB,AUDUSD,M15,2026-04,2026-04-05 23:15:00,2026-04-06 00:00:00,SELL,0.68859,0.68904,6.0,0.68904,loss,-1.0,100.0,0.000749,0.9583,0.6011,structure,static,ORB 15m breakout,2026-04-05 23:15:00+00:00,2026-04-06 00:00:00+00:00,2026-04-05,3.0,"(100.0, 6.0, 3.0, -0.39890000000000003)",dynamic_exit_fixed_current,5367.92,268.4,-268.4,5099.52
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-05 23:15:00,2026-04-06 00:15:00,SELL,1.31879,1.3194,3.0,1.3194,loss,-1.0,100.0,0.000759,0.9062,0.8034,structure,static,ORB 15m breakout,2026-04-05 23:15:00+00:00,2026-04-06 00:15:00+00:00,2026-04-05,3.0,"(100.0, 3.0, 3.0, -0.1966)",dynamic_exit_fixed_current,5099.52,254.98,-254.98,4844.54
fixed_current,ORB,USDCAD,M15,2026-04,2026-04-05 23:15:00,2026-04-05 23:30:00,SELL,1.39439,1.39463,6.0,1.39463,loss,-1.0,100.0,0.000442,0.8438,0.5428,structure,static,ORB 15m breakout,2026-04-05 23:15:00+00:00,2026-04-05 23:30:00+00:00,2026-04-05,3.0,"(100.0, 6.0, 3.0, -0.45720000000000005)",dynamic_exit_fixed_current,4844.54,242.23,-242.23,4602.32
fixed_current,ORB,GBPUSD,M15,2026-04,2026-04-06 23:15:00,2026-04-07 00:00:00,SELL,1.32323,1.32351,3.0,1.32351,loss,-1.0,100.0,0.000347,0.5,0.8066,structure,static,ORB 15m breakout,2026-04-06 23:15:00+00:00,2026-04-07 00:00:00+00:00,2026-04-06,3.0,"(100.0, 3.0, 3.0, -0.19340000000000002)",dynamic_exit_fixed_current,4602.32,230.12,-230.12,4372.2
fixed_current,ORB,NZDUSD,M15,2026-04,2026-04-06 23:15:00,2026-04-07 00:00:00,BUY,0.57112,0.57097,3.0,0.57112,trail_stop,0.5,100.0,0.000235,0.5,0.6383,structure,static,ORB 15m breakout,2026-04-06 23:15:00+00:00,2026-04-07 00:00:00+00:00,2026-04-06,3.0,"(100.0, 3.0, 3.0, -0.3617)",dynamic_exit_fixed_current,4372.2,218.61,109.31,4481.51
